Fecha,Estacion,Temp_Min_C,Temp_Max_C,Temp_Media_C,Humedad_Relativa_%,Precipitacion_mm,Presion_hPa,Viento_m_s,Helada,Ubicacion,Temp_850hPa_C,Temp_700hPa_C,Temp_500hPa_C,Humedad_Especifica_g_kg,Viento_U_850hPa_m_s,Viento_V_850hPa_m_s,Velocidad_Viento_850hPa_m_s,Geopotencial_500hPa_m,Radiacion_OLR_W_m2
2017-04-30,Lampa,-7.84,6.69,-0.57,59.7,0.0,626.8,1.7,1,Puno_Region_Lampa,-6.84,-16.92,-23.2,5.87,-0.2,-5.87,5.87,5479.8,222.4
2017-05-01,Lampa,-9.03,6.42,-1.3,67.6,0.0,623.1,2.7,1,Puno_Region_Lampa,-2.97,-7.35,-21.37,5.36,-0.2,4.74,4.74,5471.2,209.8
2017-05-02,Lampa,-9.07,6.33,-1.37,63.5,0.0,627.9,2.8,1,Puno_Region_Lampa,-5.45,-13.21,-18.75,5.51,-9.05,-10.28,13.69,5482.0,160.5
2017-05-03,Lampa,-3.94,11.14,3.6,45.6,0.0,634.8,5.7,1,Puno_Region_Lampa,-5.79,-12.71,-19.26,4.72,-5.85,5.42,7.97,5440.0,202.6
2017-05-04,Lampa,-6.16,8.7,1.27,43.8,0.0,640.0,9.9,1,Puno_Region_Lampa,-7.47,-16.3,-23.78,4.39,-0.72,1.09,1.31,5633.8,232.3
2017-05-05,Lampa,-7.4,10.66,1.63,40.9,0.0,628.0,0.6,1,Puno_Region_Lampa,-13.04,-14.83,-22.64,4.82,3.86,2.25,4.47,5475.0,276.1
2017-05-06,Lampa,-7.95,1.97,-2.99,55.1,0.0,629.9,0.7,1,Puno_Region_Lampa,-8.92,-13.55,-18.29,4.89,-6.73,-2.46,7.16,5541.8,202.7
2017-05-07,Lampa,-4.89,13.82,4.46,66.0,0.0,635.7,4.3,1,Puno_Region_Lampa,-14.0,-14.03,-22.74,5.38,4.95,-0.25,4.96,5558.3,222.6
2017-05-08,Lampa,-10.52,4.4,-3.06,38.6,0.0,620.7,6.1,1,Puno_Region_Lampa,-5.75,-13.0,-26.98,5.78,-3.51,-4.71,5.87,5542.6,199.3
2017-05-09,Lampa,-7.08,9.18,1.05,52.1,0.0,620.9,8.2,1,Puno_Region_Lampa,-8.61,-13.15,-28.52,4.92,-1.11,-4.76,4.89,5450.1,283.6
2017-05-10,Lampa,-8.56,6.95,-0.8,57.7,0.0,621.7,10.9,1,Puno_Region_Lampa,-5.1,-12.96,-23.43,5.04,0.58,7.86,7.88,5458.6,207.8
2017-05-11,Lampa,-4.87,4.61,-0.13,48.8,0.0,643.1,4.4,1,Puno_Region_Lampa,-11.99,-16.84,-26.45,4.91,-9.36,-2.74,9.75,5504.2,242.4
2017-05-12,Lampa,-10.63,3.16,-3.74,33.3,0.0,625.4,4.9,1,Puno_Region_Lampa,-3.86,-14.29,-23.25,4.95,-4.59,-4.49,6.43,5438.7,166.4
2017-05-13,Lampa,-6.27,7.47,0.6,38.8,0.0,628.2,10.2,1,Puno_Region_Lampa,-2.78,-13.28,-18.05,4.8,-0.86,-3.07,3.19,5423.0,155.3
2017-05-14,Lampa,-12.76,3.21,-4.77,70.2,0.0,630.2,2.0,1,Puno_Region_Lampa,-10.12,-9.77,-22.89,3.94,-4.85,-1.08,4.97,5543.9,213.2
2017-05-15,Lampa,-4.42,9.1,2.34,41.8,0.0,632.2,1.1,1,Puno_Region_Lampa,-8.69,-11.13,-26.39,4.6,2.82,8.34,8.8,5492.5,210.0
2017-05-16,Lampa,-7.41,14.07,3.33,32.4,0.0,623.7,1.7,1,Puno_Region_Lampa,-11.6,-14.11,-26.81,4.33,4.44,-4.41,6.26,5495.3,198.3
2017-05-17,Lampa,-6.2,8.16,0.98,46.8,0.0,635.9,7.0,1,Puno_Region_Lampa,-6.82,-12.38,-21.16,4.51,1.29,5.3,5.46,5476.7,263.8
2017-05-18,Lampa,-14.29,1.26,-6.51,69.7,0.0,630.8,10.8,1,Puno_Region_Lampa,-3.72,-13.88,-24.86,4.34,-2.85,-7.55,8.07,5397.7,248.7
2017-05-19,Lampa,-9.39,3.58,-2.9,36.9,0.0,628.8,0.9,1,Puno_Region_Lampa,-10.18,-18.1,-38.2,4.93,-0.33,8.8,8.8,5543.4,219.8
2017-05-20,Lampa,-5.87,9.22,1.67,42.0,0.0,632.6,2.2,1,Puno_Region_Lampa,-5.34,-9.37,-19.93,3.72,4.32,4.59,6.3,5557.2,239.5
2017-05-21,Lampa,-15.83,-0.26,-8.04,63.1,0.0,631.0,3.9,1,Puno_Region_Lampa,-8.02,-12.59,-32.19,3.91,-0.58,2.96,3.02,5518.9,219.2
2017-05-22,Lampa,-9.52,3.19,-3.17,56.3,0.0,627.8,1.6,1,Puno_Region_Lampa,-8.49,-9.99,-28.2,4.07,0.46,7.48,7.5,5504.5,188.4
2017-05-23,Lampa,-10.89,1.7,-4.6,44.5,0.0,622.0,8.8,1,Puno_Region_Lampa,-3.93,-14.89,-27.08,3.92,-1.09,-3.23,3.41,5417.2,227.8
2017-05-24,Lampa,-5.75,6.59,0.42,53.3,0.0,631.6,5.6,1,Puno_Region_Lampa,-11.96,-15.53,-21.67,4.24,2.18,1.1,2.44,5494.0,234.4
2017-05-25,Lampa,-7.71,10.14,1.21,38.8,0.0,632.9,0.5,1,Puno_Region_Lampa,-7.0,-10.76,-27.46,4.4,1.2,0.75,1.41,5587.5,201.1
2017-05-26,Lampa,-1.99,14.09,6.05,55.2,0.0,629.2,3.1,1,Puno_Region_Lampa,-10.44,-18.28,-17.86,3.86,0.45,4.71,4.73,5512.5,187.5
2017-05-27,Lampa,-9.41,9.65,0.12,65.4,0.0,627.3,6.7,1,Puno_Region_Lampa,-8.08,-19.14,-26.41,3.67,-0.95,-5.58,5.66,5511.4,200.9
2017-05-28,Lampa,-8.59,9.46,0.43,56.9,0.0,622.6,2.0,1,Puno_Region_Lampa,-6.74,-8.94,-28.64,4.17,0.59,10.69,10.71,5535.1,237.3
2017-05-29,Lampa,-8.33,9.99,0.83,34.3,0.0,633.2,1.7,1,Puno_Region_Lampa,-6.35,-12.49,-24.53,3.94,4.03,3.28,5.2,5518.4,179.4
2017-05-30,Lampa,-6.48,13.1,3.31,62.4,0.0,630.2,3.0,1,Puno_Region_Lampa,-8.94,-15.15,-24.82,3.67,-5.25,-9.69,11.03,5483.5,276.9
2017-05-31,Lampa,-11.65,-1.27,-6.46,67.4,6.0,630.9,1.8,1,Puno_Region_Lampa,-5.05,-17.19,-32.37,4.1,3.06,-11.35,11.75,5462.8,217.5
2017-06-01,Lampa,-11.11,6.6,-2.25,38.7,0.0,630.1,2.2,1,Puno_Region_Lampa,-10.79,-21.6,-28.09,4.24,-1.73,4.52,4.84,5396.5,214.0
2017-06-02,Lampa,-8.07,5.12,-1.47,44.3,0.0,640.0,8.4,1,Puno_Region_Lampa,-11.77,-15.99,-19.19,4.69,-4.46,1.29,4.64,5613.4,183.1
2017-06-03,Lampa,-13.4,-0.93,-7.16,60.1,0.0,632.2,1.3,1,Puno_Region_Lampa,-11.37,-13.47,-19.41,3.81,2.55,-0.61,2.63,5530.5,227.3
2017-06-04,Lampa,-3.42,15.29,5.93,59.5,0.0,625.5,3.5,1,Puno_Region_Lampa,-6.9,-9.54,-17.12,3.54,-2.34,2.45,3.38,5509.5,192.1
2017-06-05,Lampa,-7.66,7.06,-0.3,41.7,0.0,622.2,2.8,1,Puno_Region_Lampa,-9.76,-12.2,-27.53,4.87,-1.2,-1.3,1.76,5454.5,232.3
2017-06-06,Lampa,-6.54,10.68,2.07,45.7,0.0,629.2,1.7,1,Puno_Region_Lampa,-7.98,-16.49,-20.92,4.38,1.86,-3.56,4.02,5430.5,261.9
2017-06-07,Lampa,-8.71,6.52,-1.1,67.9,8.1,620.0,4.0,1,Puno_Region_Lampa,-8.86,-13.9,-27.99,4.03,-4.41,-2.55,5.09,5518.0,235.4
2017-06-08,Lampa,-7.61,7.01,-0.3,50.6,0.0,631.1,3.2,1,Puno_Region_Lampa,-8.91,-11.19,-16.92,3.6,-2.53,-4.7,5.34,5510.2,200.5
2017-06-09,Lampa,-8.69,4.87,-1.91,60.6,0.0,632.9,4.0,1,Puno_Region_Lampa,-8.84,-13.18,-26.17,3.92,-3.89,4.44,5.9,5533.6,252.5
2017-06-10,Lampa,-12.15,7.52,-2.31,46.8,0.0,630.0,3.0,1,Puno_Region_Lampa,-12.19,-14.09,-34.48,3.35,0.13,-3.91,3.91,5523.1,189.0
2017-06-11,Lampa,-9.87,2.66,-3.61,51.2,0.0,627.1,5.1,1,Puno_Region_Lampa,-15.95,-14.68,-23.94,4.04,1.14,6.54,6.64,5514.4,160.3
2017-06-12,Lampa,-8.62,4.16,-2.23,46.3,0.0,627.2,5.1,1,Puno_Region_Lampa,-9.64,-15.27,-25.38,3.99,4.99,-1.3,5.16,5506.4,268.9
2017-06-13,Lampa,-12.49,7.04,-2.73,48.5,0.0,633.2,7.9,1,Puno_Region_Lampa,-11.44,-9.22,-24.86,3.07,-2.18,5.86,6.25,5457.7,189.5
2017-06-14,Lampa,-9.05,3.49,-2.78,55.0,0.0,634.7,1.1,1,Puno_Region_Lampa,-7.15,-18.51,-16.53,3.88,3.69,-1.07,3.84,5557.4,200.6
2017-06-15,Lampa,-7.86,9.52,0.83,53.7,0.0,626.6,6.5,1,Puno_Region_Lampa,-10.41,-11.13,-24.94,3.93,1.33,1.89,2.31,5492.2,170.4
2017-06-16,Lampa,-10.28,1.36,-4.46,66.7,0.0,633.3,4.9,1,Puno_Region_Lampa,-6.23,-15.35,-23.15,3.51,0.51,2.36,2.42,5472.7,252.4
2017-06-17,Lampa,-6.74,6.48,-0.13,53.0,0.0,629.7,7.5,1,Puno_Region_Lampa,-7.2,-13.99,-20.62,3.51,5.84,5.6,8.1,5519.2,258.0
2017-06-18,Lampa,-13.21,2.72,-5.24,64.9,0.0,636.9,0.9,1,Puno_Region_Lampa,-10.38,-15.73,-21.72,4.0,6.48,-6.29,9.03,5553.6,239.4
2017-06-19,Lampa,-10.67,7.99,-1.34,44.2,0.0,637.3,4.5,1,Puno_Region_Lampa,-9.45,-15.6,-23.26,2.6,-12.93,-1.92,13.07,5512.4,222.0
2017-06-20,Lampa,-8.9,2.56,-3.17,67.5,0.0,631.6,4.0,1,Puno_Region_Lampa,-4.6,-14.02,-33.53,4.02,0.1,-3.55,3.55,5502.8,188.1
2017-06-21,Lampa,-10.29,0.77,-4.76,58.7,0.0,636.9,6.6,1,Puno_Region_Lampa,-12.23,-14.44,-26.13,2.85,-11.83,-4.6,12.69,5488.2,201.2
2017-06-22,Lampa,-13.4,-6.44,-9.92,42.0,0.0,634.6,4.0,1,Puno_Region_Lampa,-9.23,-14.97,-18.49,3.84,0.74,-5.91,5.96,5531.3,246.6
2017-06-23,Lampa,-12.06,7.81,-2.12,36.2,1.6,627.3,5.8,1,Puno_Region_Lampa,-10.06,-15.9,-25.59,3.66,-1.51,2.2,2.67,5558.4,212.7
2017-06-24,Lampa,-12.11,-0.14,-6.12,44.2,0.0,631.0,4.3,1,Puno_Region_Lampa,-7.96,-10.84,-21.06,3.53,0.44,-6.89,6.91,5451.5,190.8
2017-06-25,Lampa,-4.77,2.91,-0.93,55.9,0.0,628.1,2.5,1,Puno_Region_Lampa,-3.21,-16.97,-21.92,2.43,9.22,-2.29,9.5,5525.4,184.8
2017-06-26,Lampa,-11.72,-3.3,-7.51,45.6,9.6,630.8,4.1,1,Puno_Region_Lampa,-10.44,-18.43,-20.91,3.35,-2.96,4.67,5.53,5551.8,221.5
2017-06-27,Lampa,-10.56,6.14,-2.21,50.6,0.0,624.5,1.8,1,Puno_Region_Lampa,-11.18,-16.57,-25.02,2.61,-3.34,6.23,7.07,5446.5,172.4
2017-06-28,Lampa,-9.51,3.26,-3.13,38.4,0.0,631.8,0.9,1,Puno_Region_Lampa,-6.71,-15.31,-24.74,2.81,5.24,-6.3,8.2,5486.2,201.9
2017-06-29,Lampa,-11.64,1.32,-5.16,68.5,0.0,630.3,1.5,1,Puno_Region_Lampa,-10.41,-14.19,-24.5,2.91,0.62,-8.5,8.53,5514.0,232.7
2017-06-30,Lampa,-15.05,1.26,-6.89,46.3,0.0,627.0,2.6,1,Puno_Region_Lampa,-8.8,-17.78,-24.5,3.0,-0.5,-1.42,1.51,5437.2,249.3
2017-07-01,Lampa,-10.17,2.73,-3.72,51.2,0.0,641.8,3.8,1,Puno_Region_Lampa,-10.73,-16.65,-27.91,2.83,-4.63,-3.05,5.54,5531.7,190.0
2017-07-02,Lampa,-7.91,5.95,-0.98,69.6,0.0,633.9,4.7,1,Puno_Region_Lampa,-13.84,-21.29,-16.4,3.43,0.18,-1.18,1.19,5432.6,232.4
2017-07-03,Lampa,-10.68,7.59,-1.54,44.8,0.0,630.8,4.4,1,Puno_Region_Lampa,-11.51,-19.83,-29.35,3.06,1.68,-0.32,1.71,5563.4,256.5
2017-07-04,Lampa,-12.58,1.34,-5.62,45.5,0.0,634.3,3.4,1,Puno_Region_Lampa,-12.52,-13.43,-27.65,2.55,-1.7,-4.34,4.66,5574.9,196.8
2017-07-05,Lampa,-7.73,4.86,-1.44,55.8,0.0,631.9,2.4,1,Puno_Region_Lampa,-8.26,-14.28,-25.56,3.1,11.0,-0.62,11.02,5552.0,189.5
2017-07-06,Lampa,-10.9,4.37,-3.27,65.0,0.0,627.8,4.7,1,Puno_Region_Lampa,-8.06,-14.35,-21.26,2.87,4.48,-3.19,5.5,5594.2,226.5
2017-07-07,Lampa,-14.3,-4.6,-9.45,53.0,0.0,629.5,8.4,1,Puno_Region_Lampa,-14.4,-14.32,-19.62,2.45,-7.22,1.07,7.3,5495.1,263.5
2017-07-08,Lampa,-7.84,9.31,0.73,46.7,0.0,632.3,0.9,1,Puno_Region_Lampa,-10.52,-6.37,-21.58,2.49,0.39,2.55,2.58,5539.6,214.6
2017-07-09,Lampa,-8.55,6.84,-0.85,35.8,0.0,637.6,1.1,1,Puno_Region_Lampa,-11.62,-15.24,-23.38,3.36,-2.2,-4.4,4.92,5502.2,216.2
2017-07-10,Lampa,-13.08,-0.6,-6.84,49.8,0.0,633.3,1.9,1,Puno_Region_Lampa,-11.69,-16.38,-19.64,3.21,3.04,6.79,7.44,5468.8,264.6
2017-07-11,Lampa,-8.36,8.39,0.02,47.1,0.0,631.6,1.8,1,Puno_Region_Lampa,-8.71,-20.64,-29.82,2.48,3.2,-1.39,3.49,5574.6,217.2
2017-07-12,Lampa,-13.34,3.55,-4.89,57.2,0.0,632.5,1.4,1,Puno_Region_Lampa,-11.88,-11.29,-21.85,3.03,1.34,-4.55,4.75,5578.1,171.4
2017-07-13,Lampa,-13.29,-1.2,-7.25,41.1,0.0,634.2,4.6,1,Puno_Region_Lampa,-11.0,-20.59,-26.58,1.79,-3.57,-0.71,3.64,5522.4,230.6
2017-07-14,Lampa,-6.94,5.29,-0.83,46.9,0.0,631.1,11.6,1,Puno_Region_Lampa,-12.2,-17.87,-24.34,3.29,6.56,0.67,6.59,5667.4,240.1
2017-07-15,Lampa,-13.66,3.52,-5.07,47.1,0.0,645.6,4.3,1,Puno_Region_Lampa,-11.87,-11.52,-27.83,2.71,-6.53,-4.49,7.93,5509.5,207.8
2017-07-16,Lampa,-8.27,9.63,0.68,50.0,0.0,637.9,1.1,1,Puno_Region_Lampa,-6.71,-10.38,-17.32,2.11,-4.59,2.5,5.23,5591.5,190.9
2017-07-17,Lampa,-10.41,0.76,-4.83,60.5,0.0,629.9,7.5,1,Puno_Region_Lampa,-8.07,-14.01,-25.16,1.83,-1.45,7.69,7.82,5571.8,216.9
2017-07-18,Lampa,-4.93,12.34,3.71,68.1,0.0,629.6,3.4,1,Puno_Region_Lampa,-11.98,-13.39,-14.85,2.83,-0.75,2.21,2.34,5437.8,214.9
2017-07-19,Lampa,-9.28,1.09,-4.09,55.8,0.0,635.6,9.6,1,Puno_Region_Lampa,-11.64,-13.64,-24.03,2.76,8.08,-3.03,8.63,5494.8,172.8
2017-07-20,Lampa,-9.43,9.74,0.16,63.7,0.0,635.4,0.4,1,Puno_Region_Lampa,-9.55,-16.29,-27.54,2.99,0.38,1.15,1.21,5501.2,191.8
2017-07-21,Lampa,-14.35,2.91,-5.72,45.1,0.0,635.5,3.9,1,Puno_Region_Lampa,-14.17,-14.5,-20.12,1.52,-0.03,-4.05,4.05,5470.5,190.8
2017-07-22,Lampa,-7.47,3.02,-2.22,51.8,0.0,632.0,1.8,1,Puno_Region_Lampa,-12.19,-16.68,-33.8,1.82,3.47,2.72,4.41,5521.9,258.9
2017-07-23,Lampa,-9.3,11.82,1.26,44.1,0.0,634.0,1.3,1,Puno_Region_Lampa,-7.62,-15.42,-27.77,2.92,6.78,-0.15,6.78,5468.9,282.4
2017-07-24,Lampa,-11.63,6.04,-2.8,42.1,0.0,632.1,1.5,1,Puno_Region_Lampa,-11.92,-13.55,-23.57,1.47,1.73,3.23,3.66,5525.1,198.2
2017-07-25,Lampa,-11.19,6.09,-2.55,73.6,0.0,628.0,1.8,1,Puno_Region_Lampa,-3.66,-15.59,-23.9,1.99,0.14,-4.98,4.98,5486.5,194.3
2017-07-26,Lampa,-10.61,7.03,-1.79,51.2,0.0,621.9,9.7,1,Puno_Region_Lampa,-11.55,-12.68,-24.96,1.83,-7.28,-8.5,11.19,5532.0,220.7
2017-07-27,Lampa,-10.88,2.2,-4.34,55.1,0.0,625.7,2.3,1,Puno_Region_Lampa,-12.07,-14.96,-33.74,2.27,-3.45,-1.78,3.89,5507.2,222.7
2017-07-28,Lampa,-6.79,8.3,0.75,38.9,0.0,637.3,8.0,1,Puno_Region_Lampa,-7.97,-15.08,-26.39,2.01,1.8,15.38,15.48,5466.1,195.3
2017-07-29,Lampa,-10.13,7.1,-1.52,56.1,0.0,625.7,9.0,1,Puno_Region_Lampa,-7.36,-18.53,-24.48,2.07,-2.68,1.69,3.17,5528.3,148.2
2017-07-30,Lampa,-7.36,7.05,-0.15,45.8,0.0,621.7,2.8,1,Puno_Region_Lampa,-13.72,-13.07,-20.87,2.07,8.76,-9.92,13.23,5496.5,243.3
2017-07-31,Lampa,-12.7,6.94,-2.88,60.4,0.0,635.4,6.4,1,Puno_Region_Lampa,-10.91,-9.59,-30.1,1.62,0.49,-0.37,0.62,5506.6,162.0
2017-08-01,Lampa,-6.26,7.73,0.73,40.6,0.0,632.1,1.7,1,Puno_Region_Lampa,-9.84,-13.97,-22.52,1.95,-1.2,-3.34,3.54,5506.7,232.4
2017-08-02,Lampa,-12.33,5.61,-3.36,29.9,0.0,627.0,3.6,1,Puno_Region_Lampa,-11.16,-14.69,-22.71,1.74,-3.13,-0.62,3.19,5526.2,221.7
2017-08-03,Lampa,-5.37,10.89,2.76,59.6,0.0,632.7,3.2,1,Puno_Region_Lampa,-9.43,-20.58,-22.84,2.29,-0.99,5.56,5.65,5438.0,210.9
2017-08-04,Lampa,-7.18,6.26,-0.46,52.8,0.0,632.7,2.4,1,Puno_Region_Lampa,-13.61,-17.08,-25.82,2.42,-1.28,-1.74,2.16,5444.4,192.5
2017-08-05,Lampa,-7.53,4.55,-1.49,21.6,0.0,628.7,1.5,1,Puno_Region_Lampa,-13.67,-17.51,-27.22,1.88,3.11,-8.03,8.61,5532.3,205.6
2017-08-06,Lampa,-4.02,13.63,4.81,45.3,0.0,632.7,3.2,1,Puno_Region_Lampa,-4.98,-17.57,-22.07,1.55,-0.45,1.29,1.37,5539.6,214.8
2017-08-07,Lampa,-5.54,9.86,2.16,50.0,0.0,626.8,5.6,1,Puno_Region_Lampa,-12.58,-16.25,-23.95,1.74,4.47,4.24,6.16,5465.4,188.7
2017-08-08,Lampa,-11.06,9.9,-0.58,34.6,0.0,631.3,3.6,1,Puno_Region_Lampa,-7.03,-14.5,-23.9,2.84,-3.94,0.67,4.0,5447.9,245.5
2017-08-09,Lampa,-11.28,7.22,-2.03,58.8,0.0,629.4,8.8,1,Puno_Region_Lampa,-9.98,-14.83,-27.13,2.27,2.17,-1.21,2.48,5545.8,243.8
2017-08-10,Lampa,-10.89,4.28,-3.31,32.2,0.0,628.0,3.6,1,Puno_Region_Lampa,-11.33,-13.71,-28.34,2.13,5.45,-3.4,6.42,5477.0,208.7
2017-08-11,Lampa,-7.43,11.52,2.05,40.3,0.0,633.5,3.6,1,Puno_Region_Lampa,-12.15,-13.25,-14.5,1.73,-1.55,-14.47,14.56,5519.6,201.7
2017-08-12,Lampa,-9.15,3.43,-2.86,28.4,0.0,632.2,1.3,1,Puno_Region_Lampa,-10.78,-8.49,-23.85,1.42,1.01,-4.24,4.35,5430.4,261.0
2017-08-13,Lampa,-6.8,10.38,1.79,49.8,0.0,631.9,0.9,1,Puno_Region_Lampa,-4.66,-9.77,-28.98,1.58,-0.15,5.33,5.34,5496.9,206.0
2017-08-14,Lampa,-9.22,2.18,-3.52,46.8,0.0,625.4,8.1,1,Puno_Region_Lampa,-7.03,-12.64,-21.79,1.23,-0.63,1.45,1.58,5446.2,264.9
2017-08-15,Lampa,-6.43,8.89,1.23,35.9,0.0,632.4,0.3,1,Puno_Region_Lampa,-7.19,-10.2,-22.74,1.32,-7.33,5.77,9.32,5499.4,182.8
2017-08-16,Lampa,-5.26,10.22,2.48,51.8,0.0,627.4,0.9,1,Puno_Region_Lampa,-12.61,-7.74,-23.79,1.14,-0.85,-1.34,1.59,5468.0,229.7
2017-08-17,Lampa,-12.46,8.43,-2.02,42.2,0.0,638.4,7.5,1,Puno_Region_Lampa,-5.63,-12.35,-20.65,0.8,-0.48,-4.95,4.97,5519.1,174.9
2017-08-18,Lampa,-9.11,8.03,-0.54,46.2,0.0,627.2,2.6,1,Puno_Region_Lampa,-0.9,-16.16,-27.75,1.93,2.53,-2.63,3.64,5494.9,195.5
2017-08-19,Lampa,-7.08,4.84,-1.12,58.6,0.0,634.9,1.9,1,Puno_Region_Lampa,-8.18,-11.67,-20.43,1.14,0.86,3.25,3.36,5403.8,199.5
2017-08-20,Lampa,-7.4,6.84,-0.28,54.7,0.0,633.0,5.5,1,Puno_Region_Lampa,-9.09,-16.39,-20.12,0.77,5.87,-9.79,11.42,5477.5,254.6
2017-08-21,Lampa,-5.98,11.73,2.87,62.4,0.0,640.0,0.8,1,Puno_Region_Lampa,-7.06,-13.23,-29.44,0.84,11.71,0.14,11.71,5470.3,189.6
2017-08-22,Lampa,-8.39,11.6,1.6,63.3,1.8,628.7,1.9,1,Puno_Region_Lampa,-6.31,-19.44,-22.88,0.76,-1.5,-1.09,1.85,5454.3,193.7
2017-08-23,Lampa,-5.8,9.82,2.01,39.1,0.0,628.4,6.1,1,Puno_Region_Lampa,-10.28,-12.42,-23.6,2.52,5.22,-6.71,8.5,5467.7,229.1
2017-08-24,Lampa,-10.24,8.84,-0.7,53.3,26.7,625.3,2.9,1,Puno_Region_Lampa,-10.52,-7.53,-14.14,0.61,-6.26,0.52,6.29,5535.1,194.3
2017-08-25,Lampa,-4.74,14.75,5.01,29.2,0.0,631.7,2.2,1,Puno_Region_Lampa,-7.63,-12.11,-25.74,1.58,-0.71,2.52,2.62,5568.6,218.3
2017-08-26,Lampa,-5.36,9.82,2.23,37.9,0.0,621.3,7.8,1,Puno_Region_Lampa,-14.43,-13.94,-24.28,0.98,-2.05,-8.47,8.71,5523.7,210.0
2017-08-27,Lampa,-5.58,7.4,0.91,59.3,0.0,637.6,4.2,1,Puno_Region_Lampa,-6.66,-14.2,-22.64,1.55,3.63,2.88,4.63,5430.0,253.9
2017-08-28,Lampa,-8.36,6.74,-0.81,32.4,0.0,639.5,1.0,1,Puno_Region_Lampa,-6.01,-15.57,-18.99,0.58,4.08,-9.93,10.74,5413.1,270.5
2017-08-29,Lampa,-6.37,8.17,0.9,31.7,0.0,636.7,6.1,1,Puno_Region_Lampa,-9.31,-16.87,-23.51,1.75,1.95,0.13,1.95,5446.2,165.9
2017-08-30,Lampa,-5.13,14.26,4.57,44.3,0.0,635.5,5.6,1,Puno_Region_Lampa,-7.28,-15.8,-29.68,1.88,0.1,0.64,0.65,5564.8,242.2
2017-08-31,Lampa,-1.52,18.15,8.32,61.2,0.0,632.8,5.2,1,Puno_Region_Lampa,-6.97,-10.96,-27.56,1.36,-3.67,1.73,4.06,5497.0,193.8
2017-09-01,Lampa,-9.04,7.37,-0.84,38.4,0.0,617.8,8.3,1,Puno_Region_Lampa,-8.5,-15.39,-27.36,0.93,1.99,6.11,6.43,5525.4,203.2
2017-09-02,Lampa,-6.67,5.72,-0.47,56.9,0.0,624.3,9.9,1,Puno_Region_Lampa,-9.32,-12.13,-16.05,0.5,-10.21,3.12,10.67,5466.9,288.0
2017-09-03,Lampa,-7.08,7.31,0.11,43.8,5.3,634.7,2.0,1,Puno_Region_Lampa,-3.41,-16.55,-24.94,0.88,0.62,4.59,4.63,5419.1,193.5
2017-09-04,Lampa,-8.65,5.48,-1.58,52.6,0.0,633.7,6.0,1,Puno_Region_Lampa,-8.35,-12.59,-19.88,1.82,-6.32,2.86,6.93,5508.4,184.7
2017-09-05,Lampa,-2.02,9.05,3.51,44.6,0.0,631.4,1.0,1,Puno_Region_Lampa,-7.35,-8.45,-24.24,1.15,-0.7,0.7,0.99,5482.1,228.7
2017-09-06,Lampa,-5.82,12.23,3.21,36.3,0.0,623.5,4.7,1,Puno_Region_Lampa,-12.95,-14.75,-18.55,1.75,4.07,-10.18,10.96,5535.8,236.6
2017-09-07,Lampa,-6.85,4.07,-1.39,37.1,0.0,633.8,2.5,1,Puno_Region_Lampa,-7.62,-15.44,-21.99,0.82,-7.58,4.2,8.67,5410.2,231.8
2017-09-08,Lampa,-9.41,10.65,0.62,48.7,0.0,631.3,11.2,1,Puno_Region_Lampa,-3.37,-12.44,-25.91,1.62,3.5,-6.48,7.37,5428.9,221.9
2017-09-09,Lampa,-5.25,11.82,3.28,57.2,0.0,630.3,2.9,1,Puno_Region_Lampa,-6.04,-10.59,-23.89,1.88,1.31,-6.24,6.37,5463.2,247.0
2017-09-10,Lampa,-3.41,9.43,3.01,43.2,0.0,626.8,4.9,1,Puno_Region_Lampa,-9.72,-11.26,-22.14,0.84,-1.28,2.22,2.56,5522.1,221.8
2017-09-11,Lampa,-6.77,11.72,2.47,42.5,0.0,624.9,3.4,1,Puno_Region_Lampa,-9.0,-16.63,-28.96,1.23,5.99,-0.48,6.01,5577.5,206.9
2017-09-12,Lampa,-1.8,9.94,4.07,38.7,0.0,630.0,5.6,1,Puno_Region_Lampa,3.55,-10.79,-19.88,1.32,-0.48,-7.36,7.37,5502.7,262.4
2017-09-13,Lampa,-6.57,8.49,0.96,39.5,0.0,628.7,2.9,1,Puno_Region_Lampa,-10.5,-12.83,-23.73,0.5,2.09,2.92,3.59,5511.7,225.6
2017-09-14,Lampa,-4.37,9.31,2.47,49.7,0.0,630.5,6.9,1,Puno_Region_Lampa,-10.65,-15.03,-20.78,1.55,-1.37,4.48,4.68,5491.4,259.7
2017-09-15,Lampa,-0.16,12.48,6.16,39.4,3.6,625.1,2.5,1,Puno_Region_Lampa,-4.15,-15.1,-18.82,1.39,0.08,6.3,6.3,5444.8,183.7
2017-09-16,Lampa,-0.02,16.65,8.32,32.9,0.0,624.8,4.6,1,Puno_Region_Lampa,-4.73,-9.89,-18.75,1.49,8.23,5.61,9.96,5471.7,249.1
2017-09-17,Lampa,-1.29,15.97,7.34,61.3,0.0,631.6,6.7,1,Puno_Region_Lampa,-9.31,-8.44,-20.84,1.52,1.23,-0.97,1.57,5472.9,232.6
2017-09-18,Lampa,-6.45,7.14,0.34,49.1,0.0,624.8,2.8,1,Puno_Region_Lampa,-6.11,-14.32,-20.41,1.32,5.13,1.72,5.41,5483.9,261.2
