Fecha,Estacion,Temp_Min_C,Temp_Max_C,Temp_Media_C,Humedad_Relativa_%,Precipitacion_mm,Presion_hPa,Viento_m_s,Helada,Ubicacion,Temp_850hPa_C,Temp_700hPa_C,Temp_500hPa_C,Humedad_Especifica_g_kg,Viento_U_850hPa_m_s,Viento_V_850hPa_m_s,Velocidad_Viento_850hPa_m_s,Geopotencial_500hPa_m,Radiacion_OLR_W_m2
2016-05-14,Puno_Ciudad,-10.98,4.28,-3.35,44.4,9.6,628.7,11.2,1,Puno_Region_Puno_Ciudad,-11.86,-9.07,-16.68,4.77,9.6,5.01,10.83,5411.5,244.6
2016-05-15,Puno_Ciudad,-5.3,7.45,1.07,54.3,0.0,617.8,3.4,1,Puno_Region_Puno_Ciudad,-12.21,-15.05,-22.65,4.66,5.22,2.96,6.0,5457.1,243.4
2016-05-16,Puno_Ciudad,-2.94,15.03,6.04,67.2,0.0,636.1,3.5,1,Puno_Region_Puno_Ciudad,-12.55,-12.39,-29.16,4.69,-4.29,1.02,4.41,5442.5,206.6
2016-05-17,Puno_Ciudad,-11.31,3.04,-4.13,66.4,0.0,628.5,4.6,1,Puno_Region_Puno_Ciudad,-6.71,-12.44,-24.58,4.92,5.64,-2.54,6.19,5447.9,174.8
2016-05-18,Puno_Ciudad,-6.5,10.08,1.79,30.8,0.0,620.8,1.2,1,Puno_Region_Puno_Ciudad,-11.88,-9.3,-21.61,3.71,1.33,3.34,3.6,5525.9,266.6
2016-05-19,Puno_Ciudad,-9.63,3.94,-2.84,55.8,0.0,628.4,1.9,1,Puno_Region_Puno_Ciudad,-4.66,-16.22,-27.29,4.13,2.39,5.09,5.62,5548.6,196.0
2016-05-20,Puno_Ciudad,-9.31,3.74,-2.78,48.2,0.0,632.6,2.1,1,Puno_Region_Puno_Ciudad,-10.46,-14.39,-25.24,4.64,2.91,2.29,3.7,5431.5,235.6
2016-05-21,Puno_Ciudad,-9.66,5.59,-2.03,51.6,0.0,632.0,1.2,1,Puno_Region_Puno_Ciudad,-6.39,-9.93,-27.19,3.77,-0.59,-5.58,5.61,5468.0,246.5
2016-05-22,Puno_Ciudad,-10.42,4.61,-2.9,46.0,0.0,639.0,9.7,1,Puno_Region_Puno_Ciudad,-10.75,-17.67,-19.49,4.33,-5.07,1.23,5.22,5491.0,246.0
2016-05-23,Puno_Ciudad,-8.23,8.21,-0.01,51.2,0.0,625.7,5.7,1,Puno_Region_Puno_Ciudad,-4.46,-14.8,-22.88,4.04,1.08,0.72,1.3,5516.2,203.3
2016-05-24,Puno_Ciudad,-10.51,3.69,-3.41,51.5,0.0,630.2,6.0,1,Puno_Region_Puno_Ciudad,-10.86,-13.08,-30.12,4.66,6.39,1.49,6.56,5411.4,225.5
2016-05-25,Puno_Ciudad,-7.84,1.65,-3.09,44.2,0.5,626.5,2.5,1,Puno_Region_Puno_Ciudad,-8.18,-11.62,-27.62,4.81,2.19,7.98,8.28,5433.0,204.9
2016-05-26,Puno_Ciudad,-8.72,4.98,-1.87,41.0,0.0,622.3,3.7,1,Puno_Region_Puno_Ciudad,-10.35,-9.37,-21.99,4.33,5.68,4.43,7.21,5551.8,213.8
2016-05-27,Puno_Ciudad,-9.27,8.12,-0.58,45.5,0.0,634.4,2.4,1,Puno_Region_Puno_Ciudad,-7.1,-8.43,-24.09,3.78,5.42,-0.91,5.49,5526.1,202.3
2016-05-28,Puno_Ciudad,-11.01,3.1,-3.96,52.3,0.0,632.3,2.8,1,Puno_Region_Puno_Ciudad,-9.82,-14.66,-21.36,5.08,-3.66,-0.56,3.7,5417.3,152.9
2016-05-29,Puno_Ciudad,-10.26,4.0,-3.13,56.0,0.0,631.4,3.5,1,Puno_Region_Puno_Ciudad,-6.85,-15.78,-24.2,4.09,-1.19,-4.77,4.92,5474.2,192.5
2016-05-30,Puno_Ciudad,-7.0,10.96,1.98,58.5,0.0,632.1,2.9,1,Puno_Region_Puno_Ciudad,-6.51,-11.11,-29.41,4.55,-4.93,-4.0,6.35,5564.4,225.3
2016-05-31,Puno_Ciudad,-7.7,5.16,-1.27,45.1,0.0,626.6,3.5,1,Puno_Region_Puno_Ciudad,-7.55,-16.45,-33.71,4.01,-2.95,-4.15,5.09,5451.7,169.6
2016-06-01,Puno_Ciudad,-11.47,-1.1,-6.28,52.8,1.3,625.0,0.7,1,Puno_Region_Puno_Ciudad,-9.22,-11.19,-24.84,3.77,-8.2,4.4,9.3,5524.1,187.5
2016-06-02,Puno_Ciudad,-8.84,5.68,-1.58,59.6,0.0,630.2,1.3,1,Puno_Region_Puno_Ciudad,-9.64,-13.37,-22.8,3.81,5.9,3.76,6.99,5437.8,231.5
2016-06-03,Puno_Ciudad,-7.27,6.27,-0.5,61.7,0.0,635.8,2.4,1,Puno_Region_Puno_Ciudad,-10.37,-12.91,-27.14,4.2,0.24,2.0,2.01,5513.0,220.9
2016-06-04,Puno_Ciudad,-13.39,-1.28,-7.33,49.4,9.9,638.0,2.7,1,Puno_Region_Puno_Ciudad,-7.47,-14.59,-21.06,3.99,6.19,5.76,8.45,5524.9,256.8
2016-06-05,Puno_Ciudad,-7.91,6.56,-0.68,47.8,0.0,634.0,2.7,1,Puno_Region_Puno_Ciudad,-8.3,-17.73,-21.08,3.99,-3.01,6.92,7.55,5519.3,227.5
2016-06-06,Puno_Ciudad,-10.98,5.49,-2.75,51.9,0.0,630.1,5.0,1,Puno_Region_Puno_Ciudad,-8.22,-12.23,-24.52,4.23,2.79,-11.58,11.91,5426.7,231.9
2016-06-07,Puno_Ciudad,-7.95,7.02,-0.47,38.5,0.0,631.3,4.0,1,Puno_Region_Puno_Ciudad,-8.51,-16.96,-19.7,4.03,1.85,9.19,9.37,5465.8,208.0
2016-06-08,Puno_Ciudad,-11.34,4.58,-3.38,48.1,0.0,630.1,4.5,1,Puno_Region_Puno_Ciudad,-10.88,-15.99,-17.33,4.05,2.61,17.59,17.79,5523.0,250.7
2016-06-09,Puno_Ciudad,-14.0,6.45,-3.78,57.4,4.3,624.9,2.1,1,Puno_Region_Puno_Ciudad,-11.26,-18.75,-24.81,4.4,1.79,-8.2,8.4,5478.8,215.1
2016-06-10,Puno_Ciudad,-13.6,0.37,-6.61,56.4,4.7,630.1,1.4,1,Puno_Region_Puno_Ciudad,-13.76,-16.94,-26.61,3.56,0.88,-2.7,2.84,5493.3,212.4
2016-06-11,Puno_Ciudad,-9.46,6.38,-1.54,47.3,0.0,623.3,2.9,1,Puno_Region_Puno_Ciudad,-8.26,-15.29,-19.08,3.8,4.89,7.73,9.15,5508.6,162.2
2016-06-12,Puno_Ciudad,-8.97,4.5,-2.23,52.2,0.0,629.4,5.4,1,Puno_Region_Puno_Ciudad,-10.52,-10.44,-36.85,4.39,-2.38,1.34,2.73,5484.5,159.8
2016-06-13,Puno_Ciudad,-11.92,0.54,-5.69,41.8,0.0,638.2,9.4,1,Puno_Region_Puno_Ciudad,-14.56,-13.34,-18.77,3.93,3.58,2.27,4.24,5481.8,198.4
2016-06-14,Puno_Ciudad,-8.1,5.14,-1.48,57.0,0.0,634.1,2.1,1,Puno_Region_Puno_Ciudad,-11.47,-10.71,-25.19,3.56,5.43,-3.78,6.62,5577.6,229.5
2016-06-15,Puno_Ciudad,-13.89,-0.32,-7.11,49.2,0.0,625.4,9.4,1,Puno_Region_Puno_Ciudad,-6.75,-15.25,-26.62,3.58,-2.51,-2.18,3.32,5540.8,219.8
2016-06-16,Puno_Ciudad,-9.93,6.14,-1.89,47.2,0.0,629.6,1.3,1,Puno_Region_Puno_Ciudad,-5.9,-17.13,-24.03,3.63,-0.21,9.71,9.71,5462.2,205.2
2016-06-17,Puno_Ciudad,-12.83,9.22,-1.8,46.4,0.0,625.8,0.8,1,Puno_Region_Puno_Ciudad,-16.32,-12.53,-30.32,3.51,-3.34,3.75,5.02,5407.2,236.6
2016-06-18,Puno_Ciudad,-11.46,1.39,-5.03,49.4,0.0,629.7,2.6,1,Puno_Region_Puno_Ciudad,-8.14,-19.89,-32.17,2.91,-5.5,6.72,8.68,5427.9,229.3
2016-06-19,Puno_Ciudad,-9.74,4.01,-2.86,45.5,0.0,635.2,1.5,1,Puno_Region_Puno_Ciudad,-4.7,-13.29,-23.05,4.3,-11.47,0.43,11.48,5507.8,220.8
2016-06-20,Puno_Ciudad,-12.03,2.78,-4.63,56.6,0.0,633.3,1.8,1,Puno_Region_Puno_Ciudad,-12.26,-13.71,-23.39,2.99,5.71,2.48,6.22,5549.0,218.3
2016-06-21,Puno_Ciudad,-10.87,5.32,-2.77,46.0,0.0,642.4,6.4,1,Puno_Region_Puno_Ciudad,-9.72,-11.45,-24.4,3.65,-5.78,-0.13,5.78,5498.2,225.1
2016-06-22,Puno_Ciudad,-7.41,8.38,0.49,65.9,0.0,636.0,5.9,1,Puno_Region_Puno_Ciudad,-17.02,-12.71,-18.21,3.18,9.76,-3.6,10.4,5455.8,202.6
2016-06-23,Puno_Ciudad,-11.38,7.47,-1.96,64.7,0.0,631.0,4.0,1,Puno_Region_Puno_Ciudad,-11.97,-11.16,-23.27,3.95,5.77,5.19,7.76,5548.6,265.6
2016-06-24,Puno_Ciudad,-7.87,-0.15,-4.01,41.1,0.0,633.4,3.8,1,Puno_Region_Puno_Ciudad,-7.88,-16.74,-18.94,2.82,-3.84,-1.27,4.04,5474.1,192.1
2016-06-25,Puno_Ciudad,-12.79,-4.96,-8.88,50.7,0.0,629.0,1.8,1,Puno_Region_Puno_Ciudad,-11.75,-15.08,-25.27,3.33,3.39,-3.13,4.62,5476.7,156.1
2016-06-26,Puno_Ciudad,-8.66,4.86,-1.9,43.5,0.0,624.4,2.9,1,Puno_Region_Puno_Ciudad,-8.57,-16.15,-27.14,3.51,-5.33,-2.9,6.07,5529.7,263.3
2016-06-27,Puno_Ciudad,-6.39,11.91,2.76,46.7,0.0,636.5,2.5,1,Puno_Region_Puno_Ciudad,-13.42,-14.55,-25.34,2.9,1.24,-1.94,2.3,5547.5,256.9
2016-06-28,Puno_Ciudad,-16.17,-5.87,-11.02,70.0,0.0,635.0,1.0,1,Puno_Region_Puno_Ciudad,-7.73,-14.05,-23.04,2.71,0.28,5.93,5.93,5575.0,244.4
2016-06-29,Puno_Ciudad,-11.99,-6.01,-9.0,46.9,0.0,628.8,10.5,1,Puno_Region_Puno_Ciudad,-16.57,-17.05,-26.19,3.6,3.76,1.02,3.9,5539.6,232.0
2016-06-30,Puno_Ciudad,-8.56,8.16,-0.2,53.6,0.0,631.4,2.6,1,Puno_Region_Puno_Ciudad,-10.95,-17.35,-21.71,3.21,2.77,0.31,2.79,5360.6,213.8
2016-07-01,Puno_Ciudad,-10.51,5.22,-2.64,55.4,3.2,636.2,1.3,1,Puno_Region_Puno_Ciudad,-10.9,-16.92,-30.75,3.15,-7.09,-10.03,12.29,5498.4,257.2
2016-07-02,Puno_Ciudad,-9.07,2.66,-3.2,40.0,0.0,634.2,0.9,1,Puno_Region_Puno_Ciudad,-7.03,-11.02,-29.84,3.62,-5.09,2.77,5.8,5484.9,185.1
2016-07-03,Puno_Ciudad,-11.5,0.54,-5.48,41.4,0.0,622.7,4.7,1,Puno_Region_Puno_Ciudad,-5.75,-19.81,-23.05,2.0,5.85,-5.67,8.15,5525.4,208.2
2016-07-04,Puno_Ciudad,-9.76,2.33,-3.72,37.9,0.0,631.2,9.9,1,Puno_Region_Puno_Ciudad,-11.12,-18.58,-25.43,1.86,-0.37,4.95,4.97,5490.5,240.9
2016-07-05,Puno_Ciudad,-10.36,4.97,-2.69,41.1,0.0,629.2,12.1,1,Puno_Region_Puno_Ciudad,-14.33,-9.92,-18.3,2.52,4.51,-0.49,4.53,5464.6,230.0
2016-07-06,Puno_Ciudad,-7.04,6.08,-0.48,21.5,4.8,635.6,3.1,1,Puno_Region_Puno_Ciudad,-12.46,-14.55,-18.66,3.74,-6.23,9.98,11.77,5514.1,193.6
2016-07-07,Puno_Ciudad,-9.31,7.18,-1.06,55.4,0.0,635.2,2.6,1,Puno_Region_Puno_Ciudad,-9.68,-14.42,-21.28,2.88,-4.36,4.05,5.95,5424.0,238.2
2016-07-08,Puno_Ciudad,-9.08,-2.64,-5.86,70.5,0.0,636.6,3.5,1,Puno_Region_Puno_Ciudad,-9.21,-16.33,-30.78,3.07,-0.93,9.08,9.13,5468.2,163.8
2016-07-09,Puno_Ciudad,-10.93,1.5,-4.72,51.5,0.0,624.4,3.5,1,Puno_Region_Puno_Ciudad,-10.87,-8.88,-22.83,2.36,2.79,2.13,3.51,5584.4,241.3
2016-07-10,Puno_Ciudad,-11.1,0.52,-5.29,35.8,0.0,626.1,0.5,1,Puno_Region_Puno_Ciudad,-13.02,-20.19,-21.35,2.41,-5.61,0.28,5.61,5477.8,256.3
2016-07-11,Puno_Ciudad,-10.94,3.29,-3.82,43.6,0.0,635.6,2.3,1,Puno_Region_Puno_Ciudad,-10.36,-16.19,-25.2,2.19,6.32,11.02,12.71,5543.1,256.8
2016-07-12,Puno_Ciudad,-8.84,4.54,-2.15,45.4,0.0,627.0,4.2,1,Puno_Region_Puno_Ciudad,-11.7,-20.33,-28.55,2.86,-8.85,2.73,9.26,5512.8,170.2
2016-07-13,Puno_Ciudad,-10.85,6.54,-2.16,39.8,0.0,622.4,4.8,1,Puno_Region_Puno_Ciudad,-14.55,-15.83,-27.83,2.95,3.79,7.59,8.48,5511.5,191.4
2016-07-14,Puno_Ciudad,-9.04,0.38,-4.33,58.6,0.0,632.7,5.1,1,Puno_Region_Puno_Ciudad,-9.57,-14.92,-24.74,2.36,-3.57,-10.42,11.02,5493.1,239.3
2016-07-15,Puno_Ciudad,-4.55,10.59,3.02,58.1,0.0,627.3,3.5,1,Puno_Region_Puno_Ciudad,-6.54,-15.75,-27.5,1.44,1.56,3.91,4.21,5547.3,290.5
2016-07-16,Puno_Ciudad,-7.52,9.15,0.82,38.4,0.0,638.9,1.3,1,Puno_Region_Puno_Ciudad,-11.07,-13.92,-17.42,2.93,2.7,0.09,2.7,5524.7,214.3
2016-07-17,Puno_Ciudad,-10.47,10.1,-0.19,57.3,0.0,631.5,3.0,1,Puno_Region_Puno_Ciudad,-10.98,-19.5,-25.19,1.75,4.27,-4.43,6.15,5501.1,218.1
2016-07-18,Puno_Ciudad,-6.62,6.94,0.16,65.3,0.0,630.8,7.7,1,Puno_Region_Puno_Ciudad,-10.69,-12.63,-19.71,2.95,-5.11,6.03,7.9,5430.4,220.2
2016-07-19,Puno_Ciudad,-10.6,5.38,-2.61,69.0,0.0,628.2,4.4,1,Puno_Region_Puno_Ciudad,-10.09,-12.87,-31.33,2.48,1.29,1.86,2.26,5492.6,229.1
2016-07-20,Puno_Ciudad,-14.63,-5.04,-9.83,78.7,0.0,638.0,2.7,1,Puno_Region_Puno_Ciudad,-7.24,-14.0,-21.49,1.85,1.0,-2.57,2.76,5469.1,189.1
2016-07-21,Puno_Ciudad,-12.0,-4.18,-8.09,41.0,0.0,631.8,12.8,1,Puno_Region_Puno_Ciudad,-7.45,-16.54,-18.72,2.03,5.64,-0.17,5.64,5474.5,228.5
2016-07-22,Puno_Ciudad,-14.11,3.42,-5.34,78.2,0.0,628.0,3.6,1,Puno_Region_Puno_Ciudad,-6.02,-15.2,-23.49,2.43,1.21,6.62,6.73,5499.8,187.7
2016-07-23,Puno_Ciudad,-10.26,4.72,-2.77,46.5,0.0,626.0,3.0,1,Puno_Region_Puno_Ciudad,-12.51,-17.81,-28.5,1.7,0.17,1.1,1.11,5511.7,258.7
2016-07-24,Puno_Ciudad,-9.28,9.25,-0.01,44.1,0.0,629.6,5.4,1,Puno_Region_Puno_Ciudad,-7.72,-15.65,-27.64,2.01,-6.66,-1.74,6.89,5498.2,262.0
2016-07-25,Puno_Ciudad,-5.08,5.8,0.36,53.3,0.0,625.1,1.2,1,Puno_Region_Puno_Ciudad,-13.34,-14.67,-28.53,2.65,-5.86,-3.79,6.98,5390.6,185.9
2016-07-26,Puno_Ciudad,-8.39,8.17,-0.11,44.2,0.0,635.1,2.6,1,Puno_Region_Puno_Ciudad,-9.8,-15.22,-23.86,3.02,5.11,-0.67,5.15,5444.4,219.5
2016-07-27,Puno_Ciudad,-9.7,10.91,0.6,54.0,0.0,621.0,3.0,1,Puno_Region_Puno_Ciudad,-12.6,-8.97,-28.62,2.34,1.22,-5.91,6.04,5512.9,174.7
2016-07-28,Puno_Ciudad,-7.02,9.24,1.11,36.8,0.0,629.3,0.7,1,Puno_Region_Puno_Ciudad,-12.67,-15.65,-25.05,2.26,5.58,11.84,13.09,5481.5,214.6
2016-07-29,Puno_Ciudad,-14.55,1.28,-6.64,47.6,0.0,633.1,3.8,1,Puno_Region_Puno_Ciudad,-7.86,-21.43,-30.09,3.45,-2.57,1.68,3.07,5555.0,281.2
2016-07-30,Puno_Ciudad,-8.37,6.66,-0.85,62.9,0.0,631.7,4.8,1,Puno_Region_Puno_Ciudad,-8.31,-12.49,-21.33,2.26,-0.62,9.38,9.4,5523.9,204.7
2016-07-31,Puno_Ciudad,-6.96,3.33,-1.82,49.4,0.0,626.4,2.2,1,Puno_Region_Puno_Ciudad,-13.21,-13.54,-27.2,1.74,-7.47,1.0,7.54,5552.7,223.0
2016-08-01,Puno_Ciudad,-12.51,6.55,-2.98,51.4,0.0,633.3,5.6,1,Puno_Region_Puno_Ciudad,-10.26,-13.98,-20.55,2.16,11.77,0.97,11.81,5455.8,245.3
2016-08-02,Puno_Ciudad,-5.88,7.28,0.7,54.8,0.0,625.6,7.0,1,Puno_Region_Puno_Ciudad,-7.28,-11.77,-20.96,1.31,3.72,-6.67,7.63,5540.1,210.7
2016-08-03,Puno_Ciudad,-7.82,8.69,0.43,61.7,0.0,629.9,7.6,1,Puno_Region_Puno_Ciudad,-13.86,-18.35,-26.87,1.98,4.71,7.77,9.09,5487.3,211.6
2016-08-04,Puno_Ciudad,-9.63,0.68,-4.47,33.4,0.0,633.3,1.3,1,Puno_Region_Puno_Ciudad,-9.98,-16.76,-21.55,1.25,-6.42,9.17,11.19,5495.3,180.7
2016-08-05,Puno_Ciudad,-6.93,4.53,-1.2,55.8,0.0,632.3,3.7,1,Puno_Region_Puno_Ciudad,-8.21,-16.86,-26.02,1.2,-1.53,-0.5,1.61,5457.8,230.8
2016-08-06,Puno_Ciudad,-2.75,16.55,6.9,47.3,4.4,626.6,5.2,1,Puno_Region_Puno_Ciudad,-11.55,-14.59,-26.34,2.92,2.24,-0.84,2.39,5487.7,243.6
2016-08-07,Puno_Ciudad,-7.89,6.06,-0.91,51.7,0.0,636.0,3.7,1,Puno_Region_Puno_Ciudad,-4.55,-10.36,-27.39,2.75,-1.76,2.27,2.87,5621.7,202.9
2016-08-08,Puno_Ciudad,-7.64,11.72,2.04,60.6,0.0,630.4,6.6,1,Puno_Region_Puno_Ciudad,-6.95,-12.88,-27.23,1.79,-2.6,3.72,4.54,5478.7,231.5
2016-08-09,Puno_Ciudad,-9.33,5.44,-1.94,38.1,0.0,633.7,4.0,1,Puno_Region_Puno_Ciudad,-10.62,-9.96,-22.67,1.21,9.61,-0.66,9.64,5584.5,185.2
2016-08-10,Puno_Ciudad,-10.21,-0.74,-5.48,39.9,0.0,637.6,1.3,1,Puno_Region_Puno_Ciudad,-12.74,-13.2,-27.67,1.67,1.75,0.76,1.91,5500.0,183.2
2016-08-11,Puno_Ciudad,-5.92,11.75,2.92,30.6,0.0,635.6,6.7,1,Puno_Region_Puno_Ciudad,-10.17,-5.47,-26.48,1.13,1.87,3.13,3.65,5510.3,247.7
2016-08-12,Puno_Ciudad,-10.05,3.18,-3.43,44.5,0.0,635.6,3.6,1,Puno_Region_Puno_Ciudad,-10.43,-15.43,-27.16,1.26,-0.75,5.69,5.74,5551.8,176.1
2016-08-13,Puno_Ciudad,-7.63,9.46,0.91,63.3,0.0,631.0,9.6,1,Puno_Region_Puno_Ciudad,-7.66,-13.33,-20.16,0.86,-1.84,1.28,2.24,5457.0,185.5
2016-08-14,Puno_Ciudad,-8.91,6.16,-1.37,48.8,0.0,634.0,1.3,1,Puno_Region_Puno_Ciudad,-8.98,-10.8,-14.5,1.46,0.28,2.5,2.52,5530.7,250.4
2016-08-15,Puno_Ciudad,-6.42,3.95,-1.24,36.6,0.0,631.1,3.7,1,Puno_Region_Puno_Ciudad,-6.14,-13.25,-24.94,1.12,2.81,-3.07,4.16,5507.3,198.8
2016-08-16,Puno_Ciudad,-6.69,8.81,1.06,45.1,0.0,624.0,9.1,1,Puno_Region_Puno_Ciudad,-6.29,-15.8,-19.35,1.34,-2.27,5.75,6.18,5526.6,196.2
2016-08-17,Puno_Ciudad,-4.83,16.76,5.97,35.1,0.0,631.5,4.0,1,Puno_Region_Puno_Ciudad,-11.68,-11.44,-29.97,0.98,-4.25,0.23,4.25,5510.6,259.7
2016-08-18,Puno_Ciudad,-8.59,7.89,-0.35,38.7,0.0,631.3,5.8,1,Puno_Region_Puno_Ciudad,-8.92,-10.03,-22.04,1.54,-2.92,-4.87,5.68,5449.5,232.4
2016-08-19,Puno_Ciudad,-7.89,6.94,-0.48,53.9,0.0,632.9,7.1,1,Puno_Region_Puno_Ciudad,-14.55,-13.82,-29.24,1.78,3.56,2.9,4.6,5526.9,180.3
2016-08-20,Puno_Ciudad,-9.56,8.67,-0.44,38.3,0.0,629.4,3.5,1,Puno_Region_Puno_Ciudad,-11.6,-13.83,-23.46,1.87,-5.78,1.43,5.96,5467.1,193.6
2016-08-21,Puno_Ciudad,-8.11,7.52,-0.3,61.1,0.0,626.2,1.7,1,Puno_Region_Puno_Ciudad,-10.84,-15.48,-16.52,0.53,-3.25,4.39,5.46,5518.3,161.5
2016-08-22,Puno_Ciudad,-5.95,9.68,1.86,49.3,0.0,633.3,6.4,1,Puno_Region_Puno_Ciudad,-5.9,-9.74,-20.71,2.01,2.95,-2.19,3.68,5444.0,182.8
2016-08-23,Puno_Ciudad,-4.89,6.83,0.97,50.9,0.0,623.4,3.0,1,Puno_Region_Puno_Ciudad,-9.45,-13.53,-20.83,1.89,-2.83,3.21,4.28,5477.9,240.1
2016-08-24,Puno_Ciudad,-8.98,6.72,-1.13,47.2,0.0,637.3,0.5,1,Puno_Region_Puno_Ciudad,-4.46,-10.84,-22.77,1.14,5.03,-6.69,8.37,5562.7,260.8
2016-08-25,Puno_Ciudad,-4.39,13.72,4.67,57.7,11.1,628.8,8.0,1,Puno_Region_Puno_Ciudad,-5.73,-8.23,-25.89,1.85,-10.17,1.3,10.26,5491.2,182.3
2016-08-26,Puno_Ciudad,-3.06,9.43,3.19,57.8,0.0,631.2,10.4,1,Puno_Region_Puno_Ciudad,-7.34,-11.96,-17.84,0.91,2.48,1.86,3.1,5522.9,199.1
2016-08-27,Puno_Ciudad,-5.3,13.97,4.34,53.4,0.0,632.8,2.1,1,Puno_Region_Puno_Ciudad,-9.47,-11.64,-21.29,2.41,10.23,5.21,11.48,5498.6,213.5
2016-08-28,Puno_Ciudad,-1.52,13.2,5.84,55.6,0.0,633.0,3.4,1,Puno_Region_Puno_Ciudad,-9.77,-16.22,-28.23,0.82,-0.12,2.98,2.98,5465.8,193.5
2016-08-29,Puno_Ciudad,-8.03,4.3,-1.87,47.9,18.1,623.0,11.0,1,Puno_Region_Puno_Ciudad,-5.25,-13.84,-25.99,0.5,-2.46,4.74,5.35,5440.4,227.5
2016-08-30,Puno_Ciudad,-9.09,8.9,-0.1,55.4,0.0,634.1,9.2,1,Puno_Region_Puno_Ciudad,-8.84,-9.02,-23.1,0.5,0.21,3.45,3.45,5485.4,234.2
2016-08-31,Puno_Ciudad,-10.31,3.83,-3.24,46.6,0.0,631.5,5.2,1,Puno_Region_Puno_Ciudad,-2.39,-8.5,-24.05,1.72,1.08,1.76,2.06,5532.2,193.3
2016-09-01,Puno_Ciudad,-2.0,15.28,6.64,50.0,0.0,626.8,8.7,1,Puno_Region_Puno_Ciudad,-5.48,-9.05,-22.1,1.31,3.94,2.06,4.45,5560.0,213.8
2016-09-02,Puno_Ciudad,-3.98,10.14,3.08,47.3,0.0,626.3,2.9,1,Puno_Region_Puno_Ciudad,-9.21,-9.44,-18.24,0.5,1.91,-0.35,1.94,5477.4,144.6
2016-09-03,Puno_Ciudad,-5.63,9.19,1.78,45.4,0.0,628.3,1.0,1,Puno_Region_Puno_Ciudad,-4.86,-7.21,-26.67,0.99,2.95,-5.39,6.14,5520.8,222.6
2016-09-04,Puno_Ciudad,-4.67,11.81,3.57,43.1,0.0,623.5,7.5,1,Puno_Region_Puno_Ciudad,-8.31,-7.36,-13.54,1.25,5.2,-2.05,5.59,5478.8,203.7
2016-09-05,Puno_Ciudad,-8.06,7.82,-0.12,54.7,0.0,638.6,3.3,1,Puno_Region_Puno_Ciudad,-5.38,-10.96,-23.71,0.87,5.59,-6.41,8.5,5514.6,224.1
2016-09-06,Puno_Ciudad,1.0,10.01,5.5,63.1,0.0,637.4,0.8,0,Puno_Region_Puno_Ciudad,-5.84,-11.68,-30.4,1.3,-3.48,1.07,3.64,5508.9,219.9
2016-09-07,Puno_Ciudad,-4.67,6.97,1.15,61.7,0.0,632.3,2.1,1,Puno_Region_Puno_Ciudad,-10.67,-12.39,-17.02,1.35,-0.29,-8.43,8.44,5389.9,245.0
2016-09-08,Puno_Ciudad,-4.59,13.2,4.31,37.4,0.0,628.9,2.8,1,Puno_Region_Puno_Ciudad,-4.92,-9.15,-20.94,1.42,1.14,-5.89,6.0,5484.5,269.7
2016-09-09,Puno_Ciudad,-2.92,11.69,4.38,62.9,0.0,629.0,3.1,1,Puno_Region_Puno_Ciudad,-8.52,-12.52,-14.86,1.0,-6.26,-6.67,9.14,5567.5,184.4
2016-09-10,Puno_Ciudad,-3.4,10.03,3.31,46.8,0.0,633.8,1.9,1,Puno_Region_Puno_Ciudad,-11.47,-11.69,-24.36,1.25,5.94,2.16,6.32,5501.5,250.8
2016-09-11,Puno_Ciudad,-3.91,7.01,1.55,56.0,0.0,638.8,1.4,1,Puno_Region_Puno_Ciudad,-2.28,-14.08,-21.98,0.61,0.47,5.6,5.62,5479.6,185.2
2016-09-12,Puno_Ciudad,-6.32,5.44,-0.44,40.9,0.0,627.1,0.7,1,Puno_Region_Puno_Ciudad,-6.42,-10.58,-17.67,0.5,3.11,-3.9,4.99,5470.4,261.0
2016-09-13,Puno_Ciudad,-3.03,5.9,1.44,51.4,0.0,624.4,0.6,1,Puno_Region_Puno_Ciudad,-2.14,-15.16,-19.9,0.7,-0.06,-5.87,5.87,5463.1,243.3
2016-09-14,Puno_Ciudad,0.63,15.33,7.98,53.1,4.5,637.7,3.3,0,Puno_Region_Puno_Ciudad,-8.48,-10.9,-21.72,1.86,0.84,-5.28,5.35,5486.8,226.2
2016-09-15,Puno_Ciudad,-0.58,12.63,6.02,35.2,0.0,621.1,4.1,1,Puno_Region_Puno_Ciudad,-6.17,-12.77,-13.09,1.3,5.18,-0.17,5.18,5491.1,157.6
2016-09-16,Puno_Ciudad,0.17,12.27,6.22,56.1,0.1,625.0,1.4,0,Puno_Region_Puno_Ciudad,-7.55,-7.64,-17.67,1.72,-6.31,0.1,6.31,5460.8,232.0
2016-09-17,Puno_Ciudad,-4.95,9.84,2.45,63.5,0.0,628.8,8.5,1,Puno_Region_Puno_Ciudad,-6.88,-13.98,-15.68,0.53,9.21,5.29,10.62,5510.0,257.5
2016-09-18,Puno_Ciudad,-6.01,10.08,2.03,48.3,0.0,622.2,2.4,1,Puno_Region_Puno_Ciudad,0.53,-4.36,-15.93,0.94,3.67,3.93,5.37,5548.1,274.9
2016-09-19,Puno_Ciudad,-3.72,17.56,6.92,63.6,0.0,635.6,3.1,1,Puno_Region_Puno_Ciudad,-7.51,-14.57,-26.7,1.1,0.21,-4.62,4.62,5422.6,232.0
